Street,Area,Price,sqm,Rooms,PricePerSqm,lat,lng
Stallschreiberstraße 31,Mitte(Mitte),2249.0,125.2,4,17.963258785942493,52.5073959,13.4064879
,Mitte(Mitte),1813.0,65.94,2,27.494692144373673,52.519444,13.4066669
,Mitte(Mitte),5100.0,123.0,2,41.46341463414634,52.519444,13.4066669
Hofzeichendamm 13b,Karow(Weißensee),780.5,62.44,2,12.5,52.61485,13.48944
,Mitte(Mitte),2720.0,68.0,2,40.0,52.519444,13.4066669
Im Lindenhof 1,Lichtenberg(Lichtenberg),714.0,55.0,2,12.981818181818182,52.51835579999999,13.5072448
Am Lokdepot 13,Kreuzberg(Kreuzberg),1799.0,115.0,3,15.643478260869566,52.4855466,13.3739627
Schnackenburgstr. 12-13,Friedenau(Schöneberg),409.0,32.0,1,12.78125,52.474258,13.3339495
Emdener Straße 29,Tiergarten(Tiergarten),318.14,36.61,1,8.689975416552855,52.5324713,13.334897
Eichborndamm 39,Reinickendorf(Reinickendorf),458.42,50.0,2,9.1684,52.57165,13.31308
